id,product_id,product_name,brand_name,username,rating,title,body,time,location
525,854,Powder Blush,MOB Beauty,Navah S.,5.0,Blush,Love!,10/21/24,VT
526,854,Powder Blush,MOB Beauty,Lisa,4.0,"Beautiful, if hard to blend - user error?","I think it's a great blush. It's a pretty color. That said, I will try the creme clay kind next time. Once you touch your brush to your face (with a non-water-based foundation), the color tends to stay where you put it. That means you have to work kind of hard to blend the color into the foundation in",10/15/24,"Seattle, WA"
527,854,Powder Blush,MOB Beauty,Diana K.,5.0,Nice formula,Very pretty and nice formula. I have sensitive skin and it works well for me.,10/06/24,No location
528,605,Body Acid Serum,Josh Rosebrook,Brooke S.,2.0,Not great,This product smells very bad. It also leaves a sticky feeling on your body. I would not recommend.,11/12/24,NYC
529,605,Body Acid Serum,Josh Rosebrook,Penelope P.,4.0,"This works, but is it worth it?","I got past the scent, which is slightly perfume like. This serum is very moisturizing, which surprised me. I use it as a body moisturizer after showering at night, and it feels great. However, I feel like it wouldn't help people with much more dry or uneven skin than I. I have dry patches, and tend to",10/15/24,Austin
530,605,Body Acid Serum,Josh Rosebrook,Jackie T.,5.0,Perfect for KP,Makes my skin smooth,09/24/24,New York
531,605,Body Acid Serum,Josh Rosebrook,Kimberly A.,5.0,My skin is SO soft,I have been using this serum every night for a month now and I can feel a HUGE difference in my skin's texture. It feels so much smoother. My bf even commented on how soft my skin has been feeling lately.,05/21/24,Los Angeles
532,605,Body Acid Serum,Josh Rosebrook,Kymberly S.,1.0,product stains skin and linens.,"product stains skin and linens. Instructions make this nearly impossible to use correctly. I do recommend at all. I feel ""had"" by the Josh R. sales rep",04/23/24,SF
533,1313,"Body Oil with Hibiscus, Squalane and Oat Oils",Violets Are Blue,Luce,5.0,INCREDIBLE!,The scent is INCREDIBLE! OMG! Really really love this. Is it weird to say the scent makes me really happy? We all need that!,11/15/24,NYC
534,1313,"Body Oil with Hibiscus, Squalane and Oat Oils",Violets Are Blue,Lynn V.,5.0,Beautiful New Discovery!,Love this oil. Not greasy and feels like it is actually doing something! The scent is incredible!,11/13/24,Seattle
535,1313,"Body Oil with Hibiscus, Squalane and Oat Oils",Violets Are Blue,Sophia,4.0,Amazing smell,Great oil,11/12/24,No location
536,332,Body Scrub,Follain,Katie,5.0,LEGIT!,This is the best body scrub that I've ever used and I am sooo picky! I hate scrubs that are oily. . . they make your shower a slip'n'slide and I hate getting out of the shower oily. I also hate sugar or salt scrubs that just dissolve while you're using them. This checks all the boxes for me. . . doesn't,11/25/24,"Chicago, IL"
537,332,Body Scrub,Follain,Pearl W.,5.0,love it new favorite,I’ve used similar scrubs from other brands like first aid beauty and tree hut- this one is the best! It leaves my skin smoothe and bright but not stripped nor dry.,11/15/24,chicago
538,332,Body Scrub,Follain,Sarika M.,5.0,Body scrub,Great product for stubborn bumps,11/10/24,No location
539,332,Body Scrub,Follain,Sabina A.,3.0,A bit too harsh,Good overall ur too harsh on my skin,11/03/24,LA
540,332,Body Scrub,Follain,Runa M.,5.0,Best body scrub in the world,"I LOVE this product. It has the finest scrub texture as well as the AHA so it leaves your skin feeling so soft and exfoliated. This is great for anyone struggling with body acne or ingrown hairs. I have probably repurchased this at least 5 times, I literally never let myself run out.",10/11/24,Chicago
541,1344,Bonne Brow Defining Pencil,Westman Atelier,Sara C.,5.0,Best Brows!,"This might be my favorite step in my makeup routine. Brows complete the face! This slanted pencil is so easy to use, lasts for so long and therefore is worth the more expensive price tag for a brow product. The opposite end includes a brow brush too which is a big plus.",11/27/24,"Boston, MA"
542,1344,Bonne Brow Defining Pencil,Westman Atelier,June H.,5.0,Love this product,Makes my eyebrows perfectly full and natural looking. I am Asian so went a shade lighter. The next shade darker made it look like they were pencilled in and not naturally fuller. I wear this everyday’,11/22/24,Portland
543,1344,Bonne Brow Defining Pencil,Westman Atelier,Rachel N.,5.0,Great brow shaper,The color is perfect for creating definition without overpowering my natural color. I particularly like the angled head of the product that enables me to create both wide and thin 'lines'. I'm really glad I decided to try this rather than my usual standard pencil.,11/19/24,"Boston, MA"
544,1344,Bonne Brow Defining Pencil,Westman Atelier,Maija W.,4.0,"Beautiful color, lots of packaging",Like how it goes on but the extra brow brush is unnecessary! Would prefer this with less packaging,11/16/24,"Brooklyn, NY"
545,1344,Bonne Brow Defining Pencil,Westman Atelier,Mary S.,2.0,Color off,"Color (Clay) has unattractive undertone that appears yellowish green. It fills brow well but also spreads a bit so wears badly, for me.",11/16/24,Dc
546,986,Bonne Nuit™ BioPeptide Renewal Overnight Cream,Pai,Zacharly S.,5.0,Love it,I love this moisturizer. It's become one of my favs. Not too heavy but definitely moisturizing.,11/18/24,No location
547,986,Bonne Nuit™ BioPeptide Renewal Overnight Cream,Pai,Laura H.,5.0,Feels very nourishing on my,Feels very nourishing on my skin.,08/09/24,No location
548,986,Bonne Nuit™ BioPeptide Renewal Overnight Cream,Pai,Brittany F.,5.0,I’m always a fan of,I’m always a fan of Pai moisturizers - this is a nice thick but not heavy one.,07/10/24,"Washington, DC"
549,986,Bonne Nuit™ BioPeptide Renewal Overnight Cream,Pai,Susannah C.,5.0,Gorgeous cream. Not too heavy,Gorgeous cream. Not too heavy and leaves my skin perfectly moisturized. Too soon to see results in terms of fine lines etc.,06/13/24,No location
550,986,Bonne Nuit™ BioPeptide Renewal Overnight Cream,Pai,Shalini C.,3.0,It’s a bit heavy for,It’s a bit heavy for my skin. I noticed some new pimples after using this. It might work for someone with really dry skin.,05/30/24,CA
551,724,Bora Bora Candle,Le Paradis,Fiala,5.0,great,"very nice smell, adds to ambiance",06/18/24,No location
552,724,Bora Bora Candle,Le Paradis,Amanda,4.0,smells good,not strong enough but the scent is amazing,05/07/23,Boston MA
553,902,Bosque Mistico Eau de Parfum,Nopalera,Rav,5.0,Loved it!,"The Nopalera Bosque Mistico Eau de Parfum body mist is absolutely delightful! The blend of all its notes create a very floral like frangrance. Classy is the word that first comes to my mind. It is sophisticated, elegant and elevates your mood without being overwhelming.
What I particularly love about",11/28/24,Chicago
554,902,Bosque Mistico Eau de Parfum,Nopalera,Eugene D.,4.0,411 on Bosque Mistivi by Nopelera,"Look here’s the 411 on this fragrance, that I have privileged to experience.

As a beauty expert with a keen eye for fragrance, hair, and skin care, I was thrilled to try Bosque Mistivi by Nopelera. 

This enchanting perfume captures the essence of Mexico’s mystical forests, blending sweet hibiscus,",11/27/24,Chi
555,902,Bosque Mistico Eau de Parfum,Nopalera,Christy T.,5.0,Clean girl vibe - love it,"“Bosque Mistico Eau De Parfum” - the scent of clean girl who loves natural and adventurous. Balanced musk combined with sweet hibiscus, spicy pepper and vibrant citrus zest. Simply bottle that inspired by Mexico’s mystical forest remind me of the cactus image -impressive. ! This will be the perfect scent",11/26/24,Houston Tx
556,902,Bosque Mistico Eau de Parfum,Nopalera,Tracy,4.0,A Rambling Reminder of My Younger Years,"For the past three years, I’ve lived in the SoCal desert and have developed an affinity for fragrances with a spicy note. Bosque Místico from Nopalera is quite a departure from the florientals and gourmand fragrances that make up my collection, and I feel like I’ve been on a journey of sorts through",11/26/24,Southern California
557,902,Bosque Mistico Eau de Parfum,Nopalera,Tanya,5.0,Luxurious and Lasting Scent,"I'm so glad I had the opportunity to try Nopalera Bosque Místico Eau de Parfum! As someone who is very particular about fragrances, this one completely exceeded my expectations. The scent features a unique mix of hibiscus, pepper, and honeysuckle, perfectly balanced with a zest of citrus, creating an",11/26/24,"Siesta Key, FL"
558,940,Botanical A Bio-Retinol Night Serum,One Love Organics,Michelle M.,5.0,I have purchased this product,"I have purchased this product many times! I absolutely love it! It doesn't irritate my skin but it definitely has helped tame (or even stop) breakouts and makes my skin look & feel brighter & younger! One Love Organics products are made with the best ingredients, great packaging and they deliver amazing",08/24/24,Florida
559,940,Botanical A Bio-Retinol Night Serum,One Love Organics,Della,2.0,One Love,"Meh. It’s not the worst product, not worth the price tag tho. I didn’t like the texture (tacky) and I didn’t notice any results. This brand has a Vitamin C body serum that I cannot live without and a vitamin B (?) cleansing balm that’s incredible. This is a pass tho.",07/25/22,Des Moines
560,940,Botanical A Bio-Retinol Night Serum,One Love Organics,Jennifer G.,5.0,Love this serum 🙌,"I love the bio-retinol night serum! It’s so gentle on my skin. I have dry, sensitive skin and this doesn’t irritate it at all. It leaves my skin feeling smooth and gives me a beautiful glow 🤩",03/18/22,No location
561,940,Botanical A Bio-Retinol Night Serum,One Love Organics,Deb,3.0,Not sure yet,Been using for two weeks and really haven’t noticed a difference yet? Was hoping for a quicker response but sometime it takes time? For the price I kinda expected a little more? It does however make my skin feel smooth,03/10/22,Michigan
562,940,Botanical A Bio-Retinol Night Serum,One Love Organics,Jacki P.,5.0,WIN! WIN!,"I’ve always struggled with the practice of applying harsh chemicals on my skin for the benefit of beauty. But now, with Botanical A Bio-Retinol Night Serum, I can have the benefits of anti-aging and not worry about what is being absorbed into my body. Super happy I don't have to pick between beauty and",02/05/22,No location
563,942,Botanical A Cleanser,One Love Organics,Helen K.,5.0,Clean and hydrating,Highly recommend this cleanser which comes out like a gel and foams as you massage into your face. Feels clarifying and hydrating,11/24/24,Los Angeles
564,942,Botanical A Cleanser,One Love Organics,Julie W.,5.0,Gets at the grime,Really cleans make up and sunscreen off face very well! Will purchase this again.,09/07/24,San Diego
565,942,Botanical A Cleanser,One Love Organics,Ella G.,5.0,Love the smell,Love the smell,08/23/24,No location
566,942,Botanical A Cleanser,One Love Organics,Zoe Z.,5.0,Very nice and gentle. Good,Very nice and gentle. Good on sensitive skin. Love this whole brand.,08/14/24,No location
567,942,Botanical A Cleanser,One Love Organics,Ashley,3.0,Just okay,"This was nothing great. There are so many wonderful reviews but, unfortunately I did not experience anything great. Just kind of left my face the same.",07/16/24,Texas
568,501,Botanical Boosting Oil,Indie Lee,Brianna,5.0,Great overnight oil,"This has been my go to night oil for a couple of years now. I love the scent (it's definitely not a light scent, but I still like it) and it is very hydrating. It has great staying power: there's still a little to wash off in the morning, even after a night of rolling around on my pillow.",04/08/24,"Baltimore, MD"
569,501,Botanical Boosting Oil,Indie Lee,Emma D.,5.0,Perfect lightweight oil for the,Perfect lightweight oil for the evening.,04/06/24,No location
570,501,Botanical Boosting Oil,Indie Lee,Kathleen G.,5.0,This is a great everyday,"This is a great everyday oil I use when my skin is feeling dry. I think I prefer the Vitamin Infusion, but for the price this is great and I will probably buy it again and use it as a staple. I love Indie Lee so much.",03/13/24,"New Haven, CT"
571,501,Botanical Boosting Oil,Indie Lee,Eleonora B.,5.0,Not oily on my skin,Not oily on my skin at all. I use this at night and it’s the perfect amount of moisture. My skin feels moisturized and pretty in the AM! Absorbs perfectly onto the skin and gives me a nice glow!,12/23/23,No location
572,501,Botanical Boosting Oil,Indie Lee,Kristin,5.0,Love this product,"I'm a huge fan of this facial oil, which I typically use in the evenings as it's a bit heavy for me as a daytime moisturizer (I have combo skin). It's also fantastic for keeping the thinner, drier neck area nice and hydrated. This keeps my skin looking great during even the driest winter months.",10/23/23,Chicago
573,943,Botanical E Youth Preservation Serum,One Love Organics,Paulina v.,5.0,love this product,love this product,06/04/24,austin
574,943,Botanical E Youth Preservation Serum,One Love Organics,Georgina A.,5.0,Makes skin look more radiant,Makes skin look more radiant and smooth. Been using it for many years,05/26/24,Brooklyn
575,943,Botanical E Youth Preservation Serum,One Love Organics,Jaqueline D.,5.0,Love this serum! Actually I,Love this serum! Actually I love the whole skincare line for this brand!,12/24/23,"Houston, Texas"
576,943,Botanical E Youth Preservation Serum,One Love Organics,Lacey I.,5.0,I've gotten so many compliments,"I've gotten so many compliments on my skin since I started using One Love Organics. I use the C serum in the morning under my SPF lotion, and the E serums at night paired with the bio-retinol. I've always had extremely dry skin. Since I began using these products 3 winters ago, I've never felt dry since!",12/19/23,No location
577,943,Botanical E Youth Preservation Serum,One Love Organics,Jessica B.,3.0,Okay,"I think this serum just wasn't for me. While it didn't cause any irritation to my skin, I didn't notice if it did anything either. It seemed to just sit on my skin and never absorb in, so probably not what it needed. I have noticed I tend to have this issue with most serums that have a more oil texture",12/15/23,No location
578,1149,BRALESS: The Body Serum,SIDIA,Michelle E.,4.0,Smells amazing,This lightweight serum delivers serious hydration in an easy to apply formula. The scent is subtle and sexy. I would give it 5 stars if it was a tiny bit more moisturizing. But it’s perfect for all but the driest of skin.,11/15/24,Boston MA
579,1149,BRALESS: The Body Serum,SIDIA,Hannah K.,5.0,Amazing,"Dries so quickly, feels so moisturizing. This is my second purchase.",11/13/24,Massachusetts
580,1149,BRALESS: The Body Serum,SIDIA,Meghan S.,5.0,Braless Body Serum,Smells amazing and feels so silky!,10/02/24,"Seattle, WA"
581,1149,BRALESS: The Body Serum,SIDIA,Kaylie S.,5.0,"the smell, the feel, everything","the smell, the feel, everything about this is so good. I ordered 3 to use them as gifts for my loved ones. need everyone to try this",09/16/24,NYC
582,1149,BRALESS: The Body Serum,SIDIA,Eva H.,4.0,Lovely scent,"Wonderful scent, just need to work on the container. My order leaked and the sprayer does not work properly.",09/15/24,No location
583,938,Brand New Day Microderma Scrub & Masque,One Love Organics,Shelby P.,5.0,Refreshing,"Skin is left so smooth, love it",11/28/24,No location
584,938,Brand New Day Microderma Scrub & Masque,One Love Organics,Sarah,5.0,Best facial scrub EVER!,I received a sample of this scrub and was instantly hooked! I use it in the shower several times a week and leave it on for 3-5 minutes. No more dull skin! It’s gentle but effective; I have never had irritation. My skin is brighter and makeup glides on better. The scent is lovely. It has quickly become,11/17/24,"Seattle, WA"
585,938,Brand New Day Microderma Scrub & Masque,One Love Organics,Sam,5.0,eliminates impurities,really great every day exfoliator,10/30/24,NY
586,938,Brand New Day Microderma Scrub & Masque,One Love Organics,Stephanie,5.0,,"I love how this face wash cleans my face.i have oily combination skin, which causes issues 🙃 But this wash seems to balance my skin out.",10/28/24,No location
587,938,Brand New Day Microderma Scrub & Masque,One Love Organics,Emma G.,5.0,Ive this exfoliated,It’s so gentle but at the same time feels like it’s really getting the job done. I love it for a gentle scrub or face mask!,10/19/24,"Denver,CO"
588,84,Break Water Mind and Body Wash,Bathing Culture,Autumn J.,5.0,Obsessed!,The smell is so invigorating!! Cleanses deeply without stripping my skin and its concentrated so a little goes such a long way!,11/27/24,"New York, NY"
589,84,Break Water Mind and Body Wash,Bathing Culture,Jenny K.,5.0,Love this new scent,"Another wonderful scent and one of my favorite body washes brands! Skin feels soft and clean, and my bathroom smells great. Highly recommend - natural and sustainable.",11/11/24,"San Francisco, CA"
590,538,Bright Balance Purple Toning Conditioner,Innersense Organic Beauty,Audrey V.,5.0,Simple yet luxurious,"I like that this is a clean purple conditioner, they seem harder to find. It's rich but not too heavy leaves clean silky not limp. Really like it!",11/16/24,"Benicia, Ca"
591,538,Bright Balance Purple Toning Conditioner,Innersense Organic Beauty,Lana H.,5.0,New for me,"After spending a year growing out my previously colored hair, I’m now an overall combo of grey/white. I realized I needed something to gift my hair the shine it used to have. This toning conditioner did the trick. My hair was brighter, smoother and just looked much better. So glad to have it in my beauty",09/20/24,"Palm Springs, CA"
592,538,Bright Balance Purple Toning Conditioner,Innersense Organic Beauty,Cooper,5.0,Hydrates without over-conditioning :),"My hair isn't colored, but I have fine curly hair (3C) and the bright balance hair bath and conditioner is my favorite duo I have used so far. It keeps my hair hydrated without being too oily or over-conditioned. I love this stuff!",08/25/24,Tulsa
593,538,Bright Balance Purple Toning Conditioner,Innersense Organic Beauty,Juliana F.,5.0,Love it! It's the only,Love it! It's the only toning product that doesn't make me ill due to heavy fragrance. My hair loves it!,08/10/24,"Los Angeles, CA"
594,538,Bright Balance Purple Toning Conditioner,Innersense Organic Beauty,a,3.0,Great but beware of blue,"I love this brand and love the shampoo. I get my hair highlighted.

Beware how long you leave this on- it may leave blue hints in your hair! I had to have an extra treatment to pull some of the blue out (I love blue luckily and it wasn’t bothersome but just a word of caution.)",07/12/24,No location
595,537,Bright Balance Hairbath Purple Toning Shampoo,Innersense Organic Beauty,Steph K.,5.0,Love this,My fav purple shampoo,11/19/24,No location
596,537,Bright Balance Hairbath Purple Toning Shampoo,Innersense Organic Beauty,Stefani M.,5.0,Great from my highlights,Because this is super thin I tend to mix it with my other shampoo. Works great and blonde looks shiny!,11/18/24,"Houston,TX"
597,537,Bright Balance Hairbath Purple Toning Shampoo,Innersense Organic Beauty,Leslie R.,5.0,LOVE,Perfect amount of moisture and cleansing power. Great for my grey hair. Love this the best of their line of shampoos.,11/14/24,Vermont
598,537,Bright Balance Hairbath Purple Toning Shampoo,Innersense Organic Beauty,Vanessa G.,5.0,Works great,I have dark brown hair with a large gray streak. This works great to tone down the brassiness and redness in my hair.,10/25/24,Maryland
599,537,Bright Balance Hairbath Purple Toning Shampoo,Innersense Organic Beauty,Rachel,4.0,,Its a 5 star product in that the product itself is excellent! I give it a 4 star however because its expensive!!!!!,10/23/24,No location
600,1122,Bright Repair Eye Cream,Saint Jane Beauty,Johanna B.,1.0,Not for me,This eye cream immediately irritated my skin. My under eyes ended up getting red and puffy.,10/08/24,Chicago
601,1122,Bright Repair Eye Cream,Saint Jane Beauty,Cindy V.,4.0,Really lovely product - rich,Really lovely product - rich and luxurious!,06/24/24,Los Angeles
602,1122,Bright Repair Eye Cream,Saint Jane Beauty,Heather U.,5.0,Lovely scent and consistency. This,Lovely scent and consistency. This eye cream effectively reduces inflammation and returns brightness to the under eye area. I’ve found my new go to eye cream. Am looking forward to trying additional Saint Jane products.,06/17/24,"Seattle, WA"
603,1122,Bright Repair Eye Cream,Saint Jane Beauty,alex e.,5.0,love!! feel like i am,love!! feel like i am seeing a real difference after using for a month or two. stays on throughout the evening/daytime as well.,03/28/24,los angeles
604,1122,Bright Repair Eye Cream,Saint Jane Beauty,Ginger,4.0,Good Vitamin C Eye Cream,"I have tried to use vitamin C eye creams in the past but they were always too irritating, This one does not cause any issues, and I have very sensitive eyes. It is soothing and creamy and works well under makeup. It does offer slight brightening of the eye area, but haven't seen big difference in fine",03/14/24,California
605,323,Brightening Boost Vitamin C Powder Serum & Refill,Exponent Beauty,Jehanne R.,5.0,Best vitamin C product I’ve used,Highly recommend this!,11/15/24,Boston
606,323,Brightening Boost Vitamin C Powder Serum & Refill,Exponent Beauty,Sophia,4.0,Instant results,Great set,11/12/24,No location
607,323,Brightening Boost Vitamin C Powder Serum & Refill,Exponent Beauty,Woahhitsmexo,5.0,Exponent Brightening Boost Vitamin C Power System,"As someone with over 10 years in the beauty field, I can confidently say that this product has revolutionized my skincare routine. I've tried countless serums, creams, and treatments over the years, but few have delivered the results promised as effectively as this handheld Power System with its precision-dosed",07/22/24,No location
608,323,Brightening Boost Vitamin C Powder Serum & Refill,Exponent Beauty,Bonnie O.,5.0,No other Vitamin C comes close to being this good!,"I've tried a number of different skincare products in my lifetime, and this one is hands down the BEST Vitamin C out there! It leaves my skin bright and helps with dark spots. This will be my go-to Vitamin C forever!",07/15/24,No location
609,323,Brightening Boost Vitamin C Powder Serum & Refill,Exponent Beauty,Melanie L.,5.0,Amazing Serum- game changer!,"I love all of the Exponent Serums, and I am a repeat buyer! Their products are skincare game changers. I immediately noticed an improvement in the appearance of my skin and as time went on the results were more and more noticeable. Thank you Exponent!",07/12/24,No location
610,502,Brightening Cream,Indie Lee,Amanda D.,5.0,Love this!,"Honestly I was hesitant to switch moisturizers with having such sensitive skin, but my skin is glowing and when I switched back to my old stuff my skin changed drastically. Repurchased a second time and love it even more! Highly recommend",09/15/24,"Seattle, WA"
611,502,Brightening Cream,Indie Lee,Lauren P.,5.0,"Solid everyday cream, soothing, hydrating,","Solid everyday cream, soothing, hydrating, not oily. One I come back to over and over again.",08/16/24,No location
612,502,Brightening Cream,Indie Lee,Sandy L.,3.0,It's disappointing that the brightening,"It's disappointing that the brightening cream doesn't smell like the brightening cleanser. It smells like unscented lotion, so it's not as enjoyable to use. It does a decent job of moisturizing but I probably won't repurchase.",08/16/24,Southern California
613,502,Brightening Cream,Indie Lee,Audrey D.,5.0,I love it. It’s a,I love it. It’s a light moisturizer and has a mild scent.,08/09/24,NYC
614,502,Brightening Cream,Indie Lee,Paige G.,5.0,Lightweight and perfect for evening,Lightweight and perfect for evening out complexion and brightening dull areas!,07/15/24,No location
615,1109,"Brightening Mask with Turmeric, Adaptogens and AHAs",Sahajan,Inga B.,4.0,Mild brightening mask,"White cream texture that dries clear. It doesn’t irritate my skin, great for sensitive skin, buy it isn’t an instant results mask. After using this 5x I stated to see the brightening effects.",09/09/24,"San Luis Obispo, CA"
616,1109,"Brightening Mask with Turmeric, Adaptogens and AHAs",Sahajan,Marselle A.,5.0,This is the second time,"This is the second time I've purchased this mask. I have been spotty in my use and I'm not sure I see an attributable increase in brightness in my skin, but my skin does feel smoother and healthier for a few days after I use it. I also use this as overnight spot treatment for occasional hormonal",08/01/24,No location
617,1109,"Brightening Mask with Turmeric, Adaptogens and AHAs",Sahajan,Shoba B.,5.0,This is my second bottle,This is my second bottle of this mask and I love it so much. It feels smooth and rich when applying and the change in my skin after is immediate!,07/03/24,New York
618,1109,"Brightening Mask with Turmeric, Adaptogens and AHAs",Sahajan,Brianna F.,2.0,Clumps so bad I had,Clumps so bad I had to return it,06/28/24,Pennsylvania
619,1109,"Brightening Mask with Turmeric, Adaptogens and AHAs",Sahajan,ANGELICA B.,5.0,This mask works well for,This mask works well for my skin the morning after my skin looks a brighter. I’ve used it for a few years and will continue. I also like their toner.,06/23/24,SAN Francisco
620,827,Brightening Sunscreen Minerals Broad Spectrum SPF 30 Gel-Cream,Minu,Christa C.,5.0,Great Sunscreen,This goes on well and really lasts. I used it under makeup. I would buy again.,11/16/24,No location
621,827,Brightening Sunscreen Minerals Broad Spectrum SPF 30 Gel-Cream,Minu,Katie S.,5.0,Dare I Say Perfect Sunscreen?!,"I can't say enough how much I love this sunscreen - it's lightweight, non-greasy and actually feels like skin. I also love that it has a slight tint to it which makes it feel like a skin tint versus a sunscreen. It's pretty much the perfect sunscreen.",10/31/24,"Orange County, CA"
622,827,Brightening Sunscreen Minerals Broad Spectrum SPF 30 Gel-Cream,Minu,Brittany,5.0,What I’ve been looking for!,"I cannot say enough good things about this sunscreen! Application is so smooth on top of my moisturizer and blends perfectly into my skin, creating a beautiful glow.

I’ve tried a ton of sunscreens with varying ingredients, many of which I frankly can’t pronounce — it’s comforting to know that quality",10/11/24,"Bay Area, CA"
623,827,Brightening Sunscreen Minerals Broad Spectrum SPF 30 Gel-Cream,Minu,Maya K.,3.0,I'm quite disappointed. I really,"I'm quite disappointed. I really liked this product when I first tried it (i'm always on the hunt for a good mineral sunscreen)., but on the second use, it became extremely watery (water was literally pumping out instead of the product itself). 

For this price, I expected way more.",10/09/24,California
624,827,Brightening Sunscreen Minerals Broad Spectrum SPF 30 Gel-Cream,Minu,Emilee,5.0,Worth every penny,Absolutely flawless product. It isn't too dewy like some sunscreens and it lays under makeup like a dream. I only wish it had higher SPF and was a tad more affordable.,10/07/24,No location
625,1220,Brighter Days Red Algae + Avocado Biodegradable Eye Masks,Three Ships,Kortnee K.,5.0,Love the biodegradable aspect while,Love the biodegradable aspect while also being effective!,11/26/24,No location
626,1220,Brighter Days Red Algae + Avocado Biodegradable Eye Masks,Three Ships,Ingrid D.,4.0,"Nice mask, not so easy to disolve",So refreshing,11/19/24,NY
627,1220,Brighter Days Red Algae + Avocado Biodegradable Eye Masks,Three Ships,Renee P.,5.0,Love them.,I haven’t been using long enough to make a statement that it cured my dark circles but I will say it’s helped my fine lines. I’m using 2/3 times a week and I love them. I also love that they dissolve in warm water when you are done. ✅,11/18/24,"Camarillo, CA"
628,1220,Brighter Days Red Algae + Avocado Biodegradable Eye Masks,Three Ships,Bianca H.,5.0,Love,Highly recommend,11/09/24,No location
629,1220,Brighter Days Red Algae + Avocado Biodegradable Eye Masks,Three Ships,Connie N.,1.0,Love these masks,So easy to use.. love the little divider so only get what you need,10/31/24,Los Angeles
630,657,Brightwave Vitamin C Brightening + Energizing Eye Cream,Kinship,Julie S.,5.0,Pampered eyes,"It is thick and light at the same time, making my under eye lines look hydrated",11/20/24,MA
631,657,Brightwave Vitamin C Brightening + Energizing Eye Cream,Kinship,Alison S.,4.0,Very moisturizing,Just the right amount of moisture.,11/20/24,New York
632,657,Brightwave Vitamin C Brightening + Energizing Eye Cream,Kinship,Kate C.,5.0,Nice eye cream,"I really like the consistency of this eye cream (fairly thick) and it has no scent. Hard to say if I have seen any change in my skin after using it but I like to apply an eye cream at night, and this is my favorite.",11/17/24,"Berkeley, CA"
633,657,Brightwave Vitamin C Brightening + Energizing Eye Cream,Kinship,Michelle L.,5.0,Keep coming back!,"I love this eye cream. As a 58 year old, I look at this brand to be targeting a younger demographic but I’ve found this eye cream has been the only one to help with my dark circles. I’ve tried other “any-aging” creams at varying price points, but keep coming back to this one.",10/22/24,Seattle
634,657,Brightwave Vitamin C Brightening + Energizing Eye Cream,Kinship,Madeleine A.,5.0,great product,really good value for the price- i like to put some on top of my concealer for extra brightness,10/03/24,nyc
635,653,Brightwave Vitamin C Face & Eye Duo,Kinship,courtney z.,5.0,love the smell and application,love the smell and application ease of both products; still not sold on any eye cream per say but they make a nice duo,10/15/24,No location
636,653,Brightwave Vitamin C Face & Eye Duo,Kinship,Sarah H.,4.0,Feels nice on the skin.,Feels nice on the skin. Doesn’t clog and feel gross,08/12/24,"Chicago, IL"
637,653,Brightwave Vitamin C Face & Eye Duo,Kinship,Silvia P.,5.0,Love the Brightwave eye cream!,Love the Brightwave eye cream! Perfect for dark circles and tired eyes. That’s why I chose this duo because I wanted to try their C serum as well.,06/22/24,"San Francisco, CA"
638,653,Brightwave Vitamin C Face & Eye Duo,Kinship,Tiffany S.,5.0,Love this combination. Both products,Love this combination. Both products nourish my sensitive skin and provide a lovely hydrating glow!,05/16/24,No location
639,653,Brightwave Vitamin C Face & Eye Duo,Kinship,Danielle K.,4.0,Going on smoothly!,Going on smoothly!,05/15/24,No location
640,680,Brilliant Light Multi-Correctional Repair Serum,KLUR,Emily T.,5.0,Great product!,"Love this serum -- it's replaced my other Vitamin C products and has immediate effects on my skin. Everything feels smoother and tighter, and the brightening effects of the Vitamin C are still very evident. Expensive, but worth it! Only a couple pumps are needed for each application.",11/18/24,"Brooklyn, NY"
641,680,Brilliant Light Multi-Correctional Repair Serum,KLUR,Sara S.,5.0,love it,"This is a solid VItamin C formula, it really works, its non-irritation, and its become my staple. ,",09/27/24,new York
642,680,Brilliant Light Multi-Correctional Repair Serum,KLUR,Maria C.,5.0,Vitamin C,Highest percentage of Vitamin C I've seen in an over the counter product. It's a bit strange to not have to use it every day.,09/24/24,"Ridgewood, NY"
643,680,Brilliant Light Multi-Correctional Repair Serum,KLUR,Sarah V.,5.0,Best Vitamin C serum I've used,"It has NO smell, can't feel it, and in a matter of weeks I've already noticed lighter pigmentation. A+++++",09/22/24,"Los Angeles, CA"
644,680,Brilliant Light Multi-Correctional Repair Serum,KLUR,Ruth A.,5.0,my skin likes it and,my skin likes it and my daughter says my skin is improving.,07/18/24,NC
645,844,Powder Bronzer,MOB Beauty,Lisa,4.0,Powdered bronzer has its drawbacks,"Does this work? Yes. Does it fit in my compact from Mob? Yes. But do I love it? No... I think it's harder to apply a powder bronzer than a creme or stick bronzer, and especially over a creme foundation. Next time I will try the creme clay kind or a stick from a different brand.",10/15/24,"Seattle, WA"
646,844,Powder Bronzer,MOB Beauty,Joyce C.,5.0,I use it for my,I use it for my eyes as it's a bit dark for my face and I love it.,09/25/24,"San Francisco, CA"
647,844,Powder Bronzer,MOB Beauty,Isabel J.,4.0,I use as bronzer but,I use as bronzer but could be a blush too,08/14/24,No location
